CLASIFICACION;IMPUTACION;ID;ANIO;CIIU4;TAMANO;TEED;A001;A002;A003;A004;A005;A008;A009;A011;A012;A010;B001;B002;B003;B004;B005;B006;B007;B008;B009;B010;B011;B012;B013;B014;B015;B016;B017;B018;B019;B020;B021;B022;B023;B024;B025;B026;B027;B028;B029;B030;B031;B032;B033;B034;B035;B036;B037;B038;B039;B040;B041;B042;B043;B044;B045;B046;B047;B048;B049;C001;C002;C003;C004;C005;C006;C007;C008;C009;C010;C011;C012;C013;C014;C015;C016;C017;C018;C019;C020;C021;C022;D001;D002;D003;D004;D005;D006;D007;D008;D009;D010;D011;D012;D013;D014;D015;D016;D017;D018;D019;D020;D021;D022;D023;D024;D025;D026;D027;D028;D029;D030;D031;D032;D033;D034;D035;D036;D037;D038;D039;D040;D041;D042;D043;F001;F002;F003;F004;F005;F006;F007;F008;F009;F010;F011;F012;G001;G002;G003;G004;G005;G006;G007;G008;G009;G010;G011;G012;G013;G014;G015;G016;G017;G018;G019;G020;G021;G022;G023;G024;G025;G026;G027;G028;G029;G030;G031;G032;G033;G034;G035;G036;G037;G038;G039;G040;G041;G042;G043;G044;G045;G046;H001;H002;H003;H004;H005;H006;H007;H008;H009;H010;H011;H012;H013;H014;H015;H016;H017;H018;H019;H020;I001;I002;I003;I004;I005;I006;I007;I008;I009;I010;I011;I012;I013;I014;I015;I016;I017;I018;I019;I020;I021;I022;I023;I024;I025;I026;I027;I028;I029;I030;I031;I032;I033;I034;I035;I036;I037;I038;I039;I040;I041;I042;I043;I044;I045;I046;I047;I048;I049;I050;I051;I052;I053;I054;I055;I056;I057;I058;I059;I060;I061;I062;I063;I064;I065;I066;I067;I068;I069;I070;I071;I072;I073;I074;I075;I076;I077;I078;I079;I080;I081;J001;J002;J003;J004;J005;J006;J007;J008;J009;J010;J011;J012;J013;J014;J015;J016;J017;J018;J019;J020;J021;J022;J023;J024;J025;J026;J027;J028;J029;J030;J031;J032;J033;J034;J035;J036;J037;J038;J039;J040;J041;J042;J043;J044;J045;J046;J047;J048;J049;J050;J051;J052;J053;J054;J055;J056;J057;J058;J059;J060;J061;J062;J063;J064;J065;J066;J067;J068;J069;J070;J071;J072;J073;J074;J075;J076;J077;J078;J079;J080;J081;J082;J083;J084;J085;J086;J087;J088;J089;J090;J091;J092;J093;J094;J095;J096;J097;J098;J099;J100;J101;J102;J103;J104;J105;J106;J107;J108;J109;K001;K002;K003;K004;K005;K006;K007;K008;K009
C;0;112793;2019;35;5;4;6;100;0;0;4;1;7;0;0;360.99991;409000;21174;301269;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;135141;3176266;1623304;37683;0;0;0;0;28524;531490;0;0;1202;2257950;6091;0;0;0;0;849;0;0;46669;0;16;29921;0;181242;1165;0;0;0;0;0;209685;983060;0;0;0;0;0;0;0;0;0;2988209;439885;0;369286;0;43914;0;0;27338;0;0;0;13431;14228;9658;35720;39269;6653;0;0;0;8753;0;0;12675;18599;112;120685;780185;1;714220;224043;2069484;338;0;45212;66806;15838;23141;856806;1182;0;40;0;247525;472451;0;0;293054;458784;0;0;58611;91757;0;0;0;0;351665;550541;0;0;0;0;0;0;0;0;55468;2;11268;0;0;0;0;0;0;0;0;0;0;2;62841;29338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;96625;0;878756;0;691192;257440;76532;14255;264097;0;7163;21763;0;873;0;0;0;46621;0;737;0;0;0;0;19;16;19;16;1;0;1;0;36;3;36;3;0;0;0;45;1304;7600;45;1;960;45;10944;26176;0;0;0;0;0;0;0;0;65;0;72;0;0;0;118560;0;0;0;0;0;19;16;1;0;36;3;56;19;75;0;145482;60477;539490;745449;0;0;0;0;68.5;0;745449;68.5;0;68.5;124.5;19;143.5;304862.53;186302.53;118560;6.8809814;4.7944694;5.8849807;35250;1332;2897;250547;0;0;0;9687;1556;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49527;79;2988209;439885;0;0;0;0;2676;10597;1032;0;4432;1699;0;17808;276841;618319;81869;0;290978;98265;0;1809994;41260;584571;71607;0;586963;108809;0;230094;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;353351;154808;1205787;2290635;0;887628;208630;0;0;0;0;3428094;8387862;1008141;4697123;8393953;1442149;8527929;5062205;3465724
A;0;112798;2019;35;3;3;4;100;0;0;4;1;7;0;0;360.99991;0;0;375701;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;861553;1167711;760543;0;0;0;0;0;9622;2082;0;0;5797;9882;0;0;0;0;0;0;0;0;0;0;0;3863;0;7925;0;0;0;0;0;0;32260;215920;0;0;0;0;0;0;0;0;0;1428445;111569;0;174202;0;8416;1620;1784;11947;0;0;0;0;72000;0;109534;21697;5182;0;0;0;132752;0;0;5899;0;6967;13421;312475;0;166549;14036;884279;1782;618;231287;0;0;0;0;0;0;30872;0;12598;40037;0;0;64050;46275;0;0;38430;27765;0;0;0;0;102480;74040;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;10783;6718;1;135000;77674;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6110;0;10064;10437;0;17190;10667;0;17569;68750;0;113235;0;0;0;0;0;0;1;0;1;0;4;3;4;3;4;0;4;0;8;0;8;0;45;2500;1607;45;758;2755;45;1045;3077;45;5848;4328;0;0;0;0;0;0;0;0;0;2;0;2;0;0;4608;0;0;0;1;0;4;3;4;0;8;0;17;3;20;59588;68647;67756;104717;300708;0;0;0;0;0;2;300708;0;2;2;17;5;22;61173.273;56565.273;4608;7.8345275;6.3822732;7.7025042;363030;8569;639;0;0;0;0;2647;816;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19069;33;1428445;111569;9169;349;5618;0;877;1056;0;0;581703;26364;414119;0;67658;77867;0;0;415241;17945;173310;0;109210;44837;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1359974;595998;44948;0;0;179515;123520;0;0;0;0;1540014;2331338;233687;1987163;2331338;95964;3192891;2453655;739236
A;0;112843;2019;35;0;0;2;100;0;0;4;1;7;0;0;360.99991;0;0;26125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;231792;980353;416898;27093;0;0;0;0;9905;0;0;0;0;0;0;0;0;0;0;439;0;0;0;0;0;92631;0;87390;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;569530;322859;0;130116;0;0;20594;0;6853;0;0;0;0;0;0;9628;0;0;0;0;0;1270;208335;0;0;0;0;0;64382;0;38158;116965;466185;0;0;2236;0;0;0;125344;0;0;24612;0;57007;174102;0;0;0;0;0;0;26459;26459;0;0;0;0;26459;26459;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38154;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;45;0;1931;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;2;0;0;62451;0;62451;0;0;0;0;0;0;62451;0;0;0;1;1;2;4641.4272;4641.4272;0;6.4285712;0;6.4285712;24235;1647;0;0;0;0;0;243;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8801;32;569530;322859;2035;0;5778;0;175;0;0;0;370626;0;592263;0;17464;0;0;0;0;0;395579;0;21319;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;394861;989489;0;0;0;39026;0;0;0;0;0;892389;1460374;127580;1173450;1460374;0;1692166;1269185;422981
A;0;112903;2019;35;3;3;4;100;0;0;4;1;7;0;0;360.99991;27437;359131;331309;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3965803;11525437;3838698;535231;0;0;0;0;29035;48016;0;0;1836;0;60033;0;0;0;0;0;0;0;0;0;42793;0;0;1984306;351757;0;0;0;0;0;266683;1115105;0;0;0;0;0;0;0;0;0;8831243;1363283;0;1317679;0;12308;0;2343;0;0;0;0;0;0;1061;52502;278856;1259;1079313;0;0;32909;752400;478309;0;0;0;0;782312;0;941943;1019048;5434563;0;2848;0;0;7577;0;6656;0;0;68593;47283;522139;3981094;0;0;0;0;0;0;80863;95219;3475;2120;0;0;84338;97339;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3052539;0;892347;0;0;0;0;0;0;0;0;0;0;0;49596;0;0;0;0;0;0;0;11;14;11;14;7;0;7;0;1;9;1;9;0;0;0;44;426;11682;44;1200;3112;44;246;4131;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;14;7;0;1;9;19;23;42;0;478950;135216;149221;763387;0;0;0;0;0;0;763387;0;0;0;19;23;42;97175.977;97175.977;0;6.4091811;0;6.4091811;251852;12839;2528;621;0;0;0;8644;54797;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;148401;234;8831243;1363283;0;0;0;0;23547;17349;25859;0;6665;57640;1;281;1643711;1323865;2409525;0;585625;5541785;89;20837;104172;226884;551896;0;89536;2866210;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1999735;2974260;1553277;21458;0;683805;8462792;117;0;0;0;10194526;16696130;17081;12871181;16756163;3052539;20368854;15573745;4795109
A;0;114068;2019;35;8;7;4;0;100;0;4;1;7;0;0;360.99991;0;62;7988735;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15688986;172871440;100495160;25758496;0;0;0;0;768860;1032022;0;0;560037;0;438574;0;0;0;0;112952;0;0;19912;15012753;41;3433683;0;1822061;873;0;0;0;0;0;4430797;14683398;0;0;0;0;0;0;0;0;0;179092736;34937760;0;205979;0;632361;0;30747;618450;0;0;0;0;0;0;4263736;0;95359;0;0;0;0;0;0;156012;0;0;193389;18029252;792612;9309819;7560514;41682252;17264;0;6741858;0;0;4681195;0;170493;0;426995;0;11139556;46823760;0;0;0;0;0;0;756830;3139761;0;0;0;0;756830;3139761;0;0;0;0;0;0;0;0;8882;2;18368;0;0;0;0;0;0;0;0;0;30270;1;18665;151261;1;181;1464;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18591756;269000;499097;381873;40718;171151;30196004;1750325;6271839;3149311;128996;1252459;2478866;0;1115273;0;0;0;25;5;25;5;108;141;108;141;166;28;166;28;92;0;92;0;42;0;35736;42;9753;217883;42;20768;196176;42;22009;76025;73;100;69;77;353;88;350;97;505;6;459;9;63800;177600;195800;559831;0;0;25;5;108;141;166;28;92;0;391;174;565;4125435;5741409;5773864;1862724;17503432;71;88.5;351.5;92.5;482;7.5;17503432;904.5;188.5;1093;1295.5;362.5;1658;1713519.8;1276319.8;437200;6.2575445;1.1080335;2.8628428;7314019;445499;17275;0;0;0;362;155546;56034;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2815322;5514;179092736;34937760;0;0;0;0;1032732;366680;507228;23703;305099;279533;0;0;83029656;19666714;34835828;1209819;17661448;16467976;0;0;48235952;8814624;24466722;99733;11897769;6980364;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;138579632;59748048;28498612;0;1309914;29714764;23504374;0;0;0;0;214030496;309474816;11440317;226957088;309913376;52608772;325601507;236965774;88635733
A;0;114088;2019;35;4;4;6;100;0;0;4;1;7;0;0;360.99991;0;3569;339602;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;300473;12393792;2372357;187933;0;0;0;0;94830;37855;0;0;0;63249;155004;0;0;33863;0;0;0;22732;4153;0;0;203271;0;452749;1150;0;0;0;0;0;289640;1618460;0;0;0;0;0;0;0;0;0;8394683;1192321;0;651957;0;30134;0;2870;24748;0;0;0;1184;0;3253;170572;67752;6036;0;0;0;28117;55769;0;18058;7729;39222;1093;1176736;80704;554653;848489;3117119;8087;0;11179;0;98765;119806;32742;13617;0;6782;0;149563;959561;0;0;0;0;0;0;1391661;1041311;0;0;0;0;1391661;1041311;0;0;0;0;0;0;0;0;80;1;26;0;0;0;0;0;0;0;0;0;0;1;74263;38224;1;635;1102;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1489006;27132;472675;80336;19150;44613;21576;0;16011;14293;0;14528;40600;0;6021;0;0;805;3;0;3;0;44;14;44;14;15;1;15;1;21;0;21;0;43;0;4598;43;4630;31789;43;1770;16746;45;7012;15181;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47815;0;0;3;0;44;14;15;1;21;0;83;15;98;156870;467572;269497;214483;1108422;0;0;0;0;0;0;1108422;0;0;0;83;15;98;232899.94;232899.94;0;6.5831871;0;6.5831871;311878;8260;5810;0;0;0;0;10945;2709;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;121052;164;8394683;1192321;0;0;0;0;44166;21441;16349;0;4064;17720;0;0;7246463;1458909;1577251;0;514285;1596884;0;0;177336;622235;615679;0;231056;726051;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7735677;2201190;2086954;0;0;756286;2325644;0;0;0;0;9587004;15493187;270579;10809783;15704786;1599529;16004109;12992207;3011902
A;0;115501;2019;35;5;5;6;100;0;0;4;1;7;0;0;360.99991;0;55022;628497;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2270212;10279673;382178;728335;0;0;0;0;38352;104425;0;0;19199;1243168;0;0;0;0;0;323753;0;0;0;222975;0;168561;0;244443;0;0;0;0;0;0;243507;2098440;0;0;0;0;0;0;0;0;0;6783191;1260997;0;2765742;0;4667;1174;0;48051;0;0;0;0;33542;28665;27873;63668;12669;0;0;0;0;5748;0;45841;32459;27857;22124;1728947;97120;1191596;484741;3856742;0;0;104336;0;48437;0;17990;26364;0;20987;15428;553609;1384137;0;0;133439;195419;0;0;667195;977097;0;0;0;0;800634;1172516;0;0;0;0;0;0;0;0;354;1;1772;0;0;0;0;0;0;0;1;66075;52728;0;0;10563;0;0;10333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;536584;0;2550556;0;503818;0;7604;0;55675;0;11196;3065783;0;604582;18058;0;0;0;0;0;15;1;15;1;20;33;20;33;18;1;18;1;46;0;46;0;45;0;3386;45;1258;5348;45;326;3240;45;13755;5136;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;1;20;33;18;1;46;0;99;35;134;341832;536040;327654;506311;1711837;0;0;0;0;0;0;1711837;0;0;0;99;35;134;326314.63;326314.63;0;6.7456632;0;6.7456632;36453;0;231287;0;0;0;0;42738;318019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;109390;230;6687349;1192628;1558;5;95842;68369;4812;30890;0;0;5746;42445;0;0;561169;3560522;0;0;657923;4895718;0;0;93670;594326;0;0;109821;817199;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;691292;0;4386135;0;0;810482;6030936;0;0;0;0;8044188;13478849;170763;8880853;13478849;6219052;15749061;13187605;2561456
A;0;115852;2019;35;3;3;6;100;0;0;4;1;7;0;0;360.99991;459788;33973;124493;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;112864;6544998;1296988;1992724;0;0;0;0;29530;46717;0;0;118;321914;0;0;0;36822;0;19382;0;0;11143;41579;0;121900;0;74315;38919;0;0;0;0;0;176938;100581;0;0;0;0;0;0;0;0;0;5492838;650073;0;1099842;0;20879;0;5344;13479;0;0;0;15094;4394;2665;133993;228622;21652;4115;0;0;348855;316803;58055;6165;0;33298;0;768443;6232;419920;172971;2580979;2499;3299;2475;1414;3999;0;0;2407;0;16285;1066;139463;778715;0;0;211747;214689;0;0;42349;42938;0;0;0;0;254096;257627;0;0;0;0;0;0;0;0;497;2;833;0;0;0;0;0;0;0;0;0;1928;1;15390;9841;0;0;0;0;0;41;1;714;302;0;0;0;0;0;0;0;0;0;3;30;40;0;0;0;1259675;0;353987;104143;59332;14571;17956;5885;378;150056;0;49542;0;0;0;0;0;0;3;0;3;0;9;7;9;7;6;0;6;0;8;0;8;0;45;0;5988;45;176;15606;45;156;10177;45;140;6204;4;2;4;2;0;0;0;0;0;0;0;0;11908;0;0;52498;6955;9801;3;0;9;7;6;0;8;0;26;7;33;229751;252450;153828;94439;730468;4;2;0;0;0;0;730468;4;2;6;30;9;39;88963.555;77055.555;11908;6.4681921;5.4976931;6.3188848;112842;0;2780;1373;0;0;0;3751;3747;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;98370;109;5492838;650073;0;0;0;0;28659;24457;0;0;3149;16301;0;14833;3034238;1470390;0;0;329581;960590;0;750199;144459;627639;0;0;51780;402303;0;70807;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3291539;0;2100809;822379;0;385112;1366640;0;0;0;0;6142911;10851243;13686;6979682;10888065;1466613;10962010;8746438;2215572
A;0;115857;2019;35;6;6;6;100;0;0;4;1;7;0;0;360.99991;0;0;1430673;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1214997;23254976;4730080;1275336;0;0;0;0;57212;0;0;0;0;272964;220694;0;0;671500;0;517404;0;0;0;290608;0;49898;245621;1498270;0;0;0;0;0;0;2511567;5622435;0;0;0;0;0;0;0;0;0;12456442;2120702;0;0;0;122782;3575;2954;99066;0;0;0;37883;0;8561;57739;1034037;45928;0;0;0;251340;152851;105179;86966;33209;34608;204352;2628821;240241;2149080;515205;7814377;30279;58910;283405;0;10089;209171;0;45099;45;8301;0;0;3131366;0;0;1425387;2545828;0;0;32639;32786;17952;26670;0;0;1475978;2605284;0;0;0;0;0;0;0;0;6903;2;5500;0;0;0;0;0;0;0;0;0;0;2;150504;135454;0;0;0;0;0;0;1;800;1534;0;0;0;0;0;0;0;0;0;0;0;0;19777;705503;0;308049;0;271698;38050;130267;182395;385627;96575;115634;64784;75296;1485984;0;0;0;52521;0;93370;5;0;5;0;30;69;30;69;31;9;31;9;80;0;80;0;45;1;5938;45;9394;44577;45;622;24575;45;16083;38311;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;167054;0;0;5;0;30;69;31;9;80;0;146;78;224;293926;1079469;570043;571982;2515420;0;0;0;0;0;0;2515420;0;0;0;146;78;224;545939.88;545939.88;0;6.7513356;0;6.7513356;1088894;198952;26456;0;0;0;0;112623;3748;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;226910;375;12456442;2120702;0;0;0;0;88990;44561;16259;0;9204;23761;0;0;13066618;6124188;2387402;0;1351459;325309;0;0;0;4290378;0;0;0;439702;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14155512;2586354;10441022;0;0;1464082;768759;0;0;0;0;14577144;31021240;591854;16061162;32159056;1199875;33382771;23888411;9494360
A;0;115862;2019;35;5;5;4;100;0;0;4;1;7;0;0;360.99991;0;0;625796;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;18876508;3277813;3053030;0;0;0;0;0;662421;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38878;5388;23685;0;0;0;0;0;0;2139108;0;0;0;0;0;0;0;0;0;0;13905918;1664454;0;1131573;0;37010;11116;217022;73824;0;0;0;246022;12899;1834;126939;372914;38340;0;0;0;45513;0;494825;89435;3040;20916;16922;2677543;319225;886050;7797;5699186;53;95519;256530;83593;0;3764;0;22677;0;49911;0;236658;1282100;0;1147647;0;0;0;0;790441;800108;0;0;0;0;790441;800108;0;0;0;0;0;0;0;0;6796;2;6048;0;0;0;0;0;0;0;0;0;0;1;23979;12853;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2058;0;0;1758680;145535;795108;0;0;84;8106;1255;17053;67117;31423;73805;0;0;0;0;0;0;7;0;7;0;44;22;44;22;17;1;17;1;60;0;60;0;44;1;6772;44;1647;23829;44;1;23179;45;4860;34345;6;16;6;16;0;0;0;0;0;0;0;0;51254;0;0;232693;560;14154;7;0;44;22;17;1;60;0;128;23;151;630503;560811;614577;783527;2589418;6;16;0;0;0;0;2589418;6;16;22;134;39;173;403497.78;352243.78;51254;6.4618859;6.4535398;6.4608245;583457;28721;82;209;0;0;0;13327;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;235514;575;13905918;1664454;0;0;0;0;122367;1769;55102;0;14176;0;0;1054;13454612;107702;3880407;0;1366095;0;0;67693;22378;101422;2609811;0;481533;0;0;62669;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14060447;6518939;209206;130571;0;1860955;0;0;0;0;0;15570372;26495568;439459;17074720;26500956;1655690;26500958;20739513;5761445
A;0;115867;2019;35;5;3;5;100;0;0;4;1;7;0;0;360.99991;41160;0;711957;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;344458;7276056;5583601;484660;0;0;0;0;13407;165641;0;0;9561;361385;39548;0;0;0;0;4905;0;0;84282;0;0;250153;0;479145;141;0;0;0;0;0;248774;541765;0;0;0;0;0;0;0;0;0;8086327;1828697;0;0;0;32029;5528;0;54265;0;0;0;20923;94233;0;85103;10835;29678;0;0;0;61359;1172510;0;14945;0;0;0;902518;0;624837;65823;3174586;0;0;21504;0;0;17818;17611;3926;0;45865;0;511305;1557890;0;0;0;0;0;0;28019;27359;4815;3784;0;0;32834;31143;0;0;0;0;0;0;0;0;11;2;3009;0;0;0;0;0;0;0;0;0;0;1;23200;11198;0;0;6368;0;0;0;0;0;0;2;4032;2521;0;0;1226;0;0;0;0;0;0;0;0;7305;1034636;839414;41792;118588;0;29106;1018354;20441;497519;93593;0;44672;450;0;11748;0;0;0;3;1;3;1;7;11;7;11;13;6;13;6;8;0;8;0;42;0;5681;42;133;9765;42;414;13383;42;313;3642;1;1;3;1;5;3;16;3;100;2;100;2;1140;5400;38760;0;0;0;3;1;7;11;13;6;8;0;31;18;49;210166;254957;320329;84595;870047;2;1;10.5;3;100;2;870047;112.5;6;118.5;143.5;24;167.5;152293.97;106993.98;45300;6.0486178;1.0589434;2.5186093;689381;14916;753;87;0;0;0;6068;161;591;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;121782;278;7323179;1815442;1122;2;763148;13255;75994;2628;18967;0;6634;308;1122;650;5308391;173752;1273298;0;437634;20183;42879;19919;4148760;125357;848443;0;408296;12674;34073;5998;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10146532;2136657;299862;26004;0;851998;33018;77543;0;0;0;9915024;14647428;56933;10389221;14686976;1398461;15030262;12311953;2718309
A;0;115887;2019;35;3;3;5;100;0;0;4;1;7;0;0;360.99991;0;268582;73348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;989037;3334500;1820163;451713;0;0;0;0;4656;0;0;0;4650;17061;0;0;0;0;0;207;0;0;0;0;0;70505;0;186878;221708;0;0;0;0;0;73673;98452;0;0;0;0;0;0;0;0;0;3959241;387396;0;5606;0;12017;175;0;16111;0;0;0;0;14037;0;36290;0;2580;0;0;0;373155;208040;0;7057;0;0;0;418600;0;271158;39856;1399076;0;0;10571;0;0;69;0;1046;0;27238;0;281978;748766;0;223300;0;0;0;0;72876;83739;145049;116565;0;0;217925;200304;0;0;0;0;0;0;0;0;292;2;257;0;0;0;0;0;0;0;0;0;0;0;0;0;1;903;767;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;78;1026251;287193;10053;18519;6597;40376;384816;2024;190452;47407;0;22244;0;0;8921;0;0;0;2;1;2;1;2;5;2;5;5;1;5;1;9;1;9;1;42;0;3522;42;589;3109;42;695;3826;42;3040;5421;1;1;1;1;1;0;0;0;21;3;17;0;1800;200;41200;0;0;0;2;1;2;5;5;1;9;1;18;8;26;102530;71124;106317;122751;402722;1;1;.5;0;19;1.5;402722;20.5;2.5;23;38.5;10.5;49;103839.98;60639.984;43200;6.4606862;5.20294;5.8703156;63119;1403;500;817;0;0;0;131;7378;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59411;60;3942645;386843;24;0;16596;553;11073;5646;9680;0;344;25110;0;100;656784;371175;575427;0;81776;1624658;0;24680;484780;150368;310557;0;20446;828031;0;25981;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1204683;887387;522043;51478;0;102353;2460067;0;0;0;0;4346637;5974673;10640;4837329;5974673;1181101;6713518;5183991;1529527
A;0;115897;2019;35;5;4;4;0;100;0;4;1;7;0;0;360.99991;26769;0;367328;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;500890;5591304;6518384;1222538;0;0;0;0;82007;64251;0;0;4000;38236;0;0;0;0;0;167;0;0;6694;0;0;221099;0;167753;0;0;0;0;0;0;60470;154403;0;0;0;0;0;0;0;0;0;6417173;672405;0;0;0;58938;14642;0;38303;0;0;0;0;10904;0;129869;137067;17661;0;0;0;231725;0;715421;35067;0;0;0;819354;0;829276;291120;3329347;0;0;71313;0;0;574;35444;0;0;91218;0;911234;2994833;0;581600;35153;7178;0;0;407356;287291;0;0;0;0;442509;294469;0;0;0;0;0;0;0;0;4282;2;4097;0;0;0;0;0;0;0;0;0;0;1;119616;53615;0;0;32743;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2818796;1541657;4848;244287;0;42929;1690501;6759;683397;118533;2423;73013;41566;0;25089;0;0;0;3;1;3;1;8;9;8;9;17;0;17;0;22;0;22;0;42;0;5907;42;1747;7598;42;5353;11298;42;7538;10015;0;2;0;1;9;2;7;2;87;2;74;2;3240;21600;178200;0;0;0;3;1;8;9;17;0;22;0;50;10;60;106641;180643;291139;206113;784536;0;1.5;8;2;80.5;2;784536;88.5;5.5;94;138.5;15.5;154;347637.97;144597.97;203040;6.675808;5.9833808;6.2531576;340277;3585;860;1941;0;0;0;7923;12742;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;99937;110;6417173;672405;0;0;0;0;29933;9254;6479;0;2248;35384;0;244;2540700;531127;400904;0;151182;1950974;0;16417;3152544;260037;348727;0;293372;2438018;0;25686;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6033521;753216;792024;44044;0;452477;4401734;0;0;0;0;7089578;13914817;107331;8700596;13914817;3362844;14415707;8932543;5483164
